productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,thcType,cannabinoids,variantCount,tags,url
9708141478200,ElevateRight,elevateright.com,DELTA-8 VAPE CARTRIDGE BUNDLE - SOUR DIESEL/BLUE DREAM/PINEAPPLE EXPRESS,,115.45,136.45,Tincture,Delta-8,Delta-8 THC,1,,https://elevateright.com/products/delta-8-vape-bundle
9708141314360,ElevateRight,elevateright.com,Delta-8 Gummies Bundle - 5 Pack,,230.95,251.95,Gummy,Delta-8,Delta-8 THC,1,,https://elevateright.com/products/delta-8-gummies-bundle
9708141281592,ElevateRight,elevateright.com,Delta 8 THC Gummies Bundle - 3 Pack,,146.95,167.95,Gummy,Delta-8,Delta-8 THC,1,,https://elevateright.com/products/delta-8-gummies-3-pack
9708138692920,ElevateRight,elevateright.com,Delta 8 THC Vape Cartridge - Sour Diesel,,41.95,62.95,Tincture,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-cartridge-sour-diesel
9708140691768,ElevateRight,elevateright.com,Delta 8 THC Flower - Indica - Zkittles,,41.95,62.95,Flower,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-flower-indica-zkittles
9708140659000,ElevateRight,elevateright.com,Delta 8 THC Flower - Indica - Northern Lights,,41.95,62.95,Flower,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-flower-indica-northern-lights
9708140527928,ElevateRight,elevateright.com,Delta 8 THC Flower - Sativa - Sour Diesel,,41.95,62.95,Flower,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-flower-sativa-sour-diesel
9708140265784,ElevateRight,elevateright.com,Delta 8 THC Vape Cartridge - Gelato,,41.95,62.95,Vape,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-cartridge-gelato
9708140036408,ElevateRight,elevateright.com,DELTA 8 THC VAPE CARTRIDGE - NORTHERN LIGHTS,,41.95,62.95,Vape,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-cartridge-northern-lights
9708138004792,ElevateRight,elevateright.com,HHC Gummies - Strawberry Lemonade,,52.45,73.45,Gummy,HHC,HHC,2,,https://elevateright.com/products/hhc-gummies-strawberry-lemonade
9708139938104,ElevateRight,elevateright.com,Delta 8 Disposable Vape - Kandy Kush,,41.95,62.95,Tincture,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-pen-kandy-kush
9708139708728,ElevateRight,elevateright.com,Delta 8 THC Disposable Vape Pen - Blue Dream,,41.95,62.95,Tincture,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-pen-blue-dream
9708139381048,ElevateRight,elevateright.com,FULL SPECTRUM CBD OIL,,37.75,57.70,Tincture,Full Spectrum,"CBD, Full Spectrum",6,CBD Oil,https://elevateright.com/products/full-spectrum-cbd-oil
9708139217208,ElevateRight,elevateright.com,Delta 8 THC Disposable Vape - Pineapple Express,,41.95,62.95,Tincture,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/sativa-vape
9708139086136,ElevateRight,elevateright.com,Delta 8 THC Disposable Vape Pen - OG Kush,,41.95,62.95,Vape,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-pen-og-kush
9708138660152,ElevateRight,elevateright.com,Delta 8 THC Vape Cartridge - Pineapple Express,,41.95,62.95,Gummy,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-cartridge-pineapple-express
9708138037560,ElevateRight,elevateright.com,Delta 8 Oil,,31.45,52.45,Tincture,Delta-8,Delta-8 THC,6,DELTA 8 Oil,https://elevateright.com/products/delta-8-oil
9708137972024,ElevateRight,elevateright.com,Delta 8 THC Vape Cartridge - Blue Dream,,41.95,62.95,Vape,Delta-8,Delta-8 THC,4,,https://elevateright.com/products/delta-8-thc-vape-cartridge-blue-dream
8665966543047,The Hemp Collect,thehempcollect.com,"Live THC Gummy: Sour Grape (Indica), 30ct",Gummies,30.00,,Gummy,Delta-8,"Delta-8 THC, THC-P",1,"d8, delta 8, edibles, new-arrival",https://thehempcollect.com/products/live-thc-gummy-sour-grape-indica-30ct
8665961136327,The Hemp Collect,thehempcollect.com,"Live THC Gummy: Mango Passionfruit (Sativa), 30ct",Gummies,30.00,,Gummy,Delta-8,"Delta-8 THC, THC-P",1,"d8, delta 8, edibles, new-arrival",https://thehempcollect.com/products/live-thc-gummy-mango-passionfruit-sativa-30ct
8651537514695,The Hemp Collect,thehempcollect.com,"Live Rosin Gummies: Mixed Berries (Indica), 30ct",Gummies,30.00,,Gummy,Full Spectrum,Full Spectrum,1,new-arrival,https://thehempcollect.com/products/live-rosin-gummies-mixed-berries-indica-30ct
8651515920583,The Hemp Collect,thehempcollect.com,"Live Rosin Gummies: Raspberries & Cream (Hybrid), 30ct",Gummies,30.00,,Gummy,Full Spectrum,Full Spectrum,1,new-arrival,https://thehempcollect.com/products/live-rosin-gummies-raspberries-cream-hybrid-30ct
8651506614471,The Hemp Collect,thehempcollect.com,"Live Rosin Gummies: Peaches & Cream (Sativa), 30ct",Gummies,30.00,,Gummy,Full Spectrum,Full Spectrum,1,new-arrival,https://thehempcollect.com/products/live-rosin-gummies-peaches-cream-sativa-30ct
8645204803783,The Hemp Collect,thehempcollect.com,THCa Rosin Pod: Kosher Kush (Hybrid) 0.5g,Pod Refill,35.00,,Flower,THC-A,THC-A,1,"new-arrival, thca",https://thehempcollect.com/products/thca-rosin-pod-kosher-kush-hybrid-0-5g
8637649453255,The Hemp Collect,thehempcollect.com,"Pre Roll THCa Flower: Sour Diesel (Sativa), 1g",Pre Rolls,8.00,,Flower,THC-A,THC-A,1,new-arrival,https://thehempcollect.com/products/pre-roll-thca-flower-sour-diesel-sativa-1g
8279776624839,The Hemp Collect,thehempcollect.com,THCa Live Resin Disposable Uncut: Larry OG (Indica) - 1g,Disposable,39.99,,Vape,THC-A,THC-A,1,"dispo, indica, knockout, thca, uncut",https://thehempcollect.com/products/thca-live-resin-disposable-larry-og
8224089211079,The Hemp Collect,thehempcollect.com,MHC Palm Threaded Vape Cartridge Battery,Battery,20.00,,Vape,Other,,1,"active, b2c, cart, Gifts20, hardware, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",https://thehempcollect.com/products/vape-pen-battery-palm
8626453381319,The Hemp Collect,thehempcollect.com,Live THC Dripper: Strawberry Haze (Sativa) 2g,Dripper,20.00,,Vape,Delta-8,"Delta-8 THC, Full Spectrum",1,"d8, delta 8, new-arrival",https://thehempcollect.com/products/live-thc-dripper-strawberry-haze-sativa-2g
8626453512391,The Hemp Collect,thehempcollect.com,Uncut THCa Dripper: Wedding Cake (Hybrid) 1g,Dripper,25.00,,Tincture,THC-A,THC-A,1,"new-arrival, THCa",https://thehempcollect.com/products/uncut-thca-dripper-wedding-cake-hybrid-1g
8626453479623,The Hemp Collect,thehempcollect.com,Uncut THCa Dripper: Maui Wowie (Sativa) 1g,Dripper,25.00,,Tincture,THC-A,THC-A,1,"new-arrival, THCa",https://thehempcollect.com/products/uncut-thca-dripper-maui-wowie-sativa-1g
8626453446855,The Hemp Collect,thehempcollect.com,Live THC Dripper: OG Kush (Indica) 2g,Dripper,20.00,,Vape,Delta-8,"Delta-8 THC, Full Spectrum",1,"d8, delta 8, new-arrival",https://thehempcollect.com/products/live-thc-dripper-og-kush-indica-2g
8626453414087,The Hemp Collect,thehempcollect.com,Live THC Dripper: Georgia Pie (Hybrid) 2g,Dripper,20.00,,Vape,Delta-8,"Delta-8 THC, Full Spectrum",1,"d8, delta 8, new-arrival",https://thehempcollect.com/products/live-thc-dripper-georgia-pie-hybrid-2g
8626453545159,The Hemp Collect,thehempcollect.com,Uncut THCa Dripper: Larry OG (Indica) 1g,Dripper,25.00,,Tincture,THC-A,THC-A,1,"new-arrival, THCa",https://thehempcollect.com/products/uncut-thca-dripper-larry-og-indica-1g
8616820080839,The Hemp Collect,thehempcollect.com,White Chocolate Caramel Bar with Himalayan Salt (Indica),Chocolate,15.00,,Edible,Delta-9,"Delta-9 THC, CBD, CBN",1,"delta 9, new-arrival",https://thehempcollect.com/products/white-chocolate-caramel-bar-with-himalayan-salt-indica
8616818344135,The Hemp Collect,thehempcollect.com,Dark Chocolate Salted Peanut Butter Bar (Sativa),Chocolate,15.00,,Vape,Delta-9,"Delta-9 THC, CBD, CBG",1,"delta 9, new-arrival",https://thehempcollect.com/products/dark-chocolate-salted-peanut-butter-bar-sativa
8606618353863,The Hemp Collect,thehempcollect.com,THCa Dripper Live Resin Liquid Diamonds: GMO (Indica) 2g,Dripper,30.00,,Tincture,THC-A,THC-A,1,new-arrival,https://thehempcollect.com/products/liquid-diamonds-dripper-gmo-indica-2g
8606602625223,The Hemp Collect,thehempcollect.com,THCa Dripper Live Resin Liquid Diamonds: Gelato (Hybrid) 2g,Dripper,30.00,,Tincture,THC-A,THC-A,1,"liquid diamonds, new-arrival, thca",https://thehempcollect.com/products/liquid-diamonds-dripper-gelato-hybrid-2g
8605755572423,The Hemp Collect,thehempcollect.com,THCa Dripper Live Resin Liquid Diamonds: Sour Diesel (Sativa) 2g,Dripper,30.00,,Tincture,THC-A,THC-A,1,"new-arrival, thca",https://thehempcollect.com/products/liquid-diamonds-dripper-sour-diesel-sativa-2g
8592288284871,The Hemp Collect,thehempcollect.com,Live Resin CBD Tincture: 1500mg (Indica),Tinctures,40.00,,Gummy,Full Spectrum,"CBD, Full Spectrum",1,"cbd, indica, knockout, new-arrival, tincture, tinctures",https://thehempcollect.com/products/live-resin-cbd-tincture-1500mg-indica
8592288219335,The Hemp Collect,thehempcollect.com,Live Resin CBD Tincture: 1500mg (Sativa),Tinctures,40.00,,Gummy,Full Spectrum,"CBD, Full Spectrum",1,"cbd, daytrip, new-arrival, sativa, tincture, tinctures",https://thehempcollect.com/products/live-resin-cbd-tincture-1500mg-sativa
8592251650247,The Hemp Collect,thehempcollect.com,"Live CBD Uncut Vape Cartridge, Pineapple Kush (Indica), 1g",Vape Cartridge,20.00,,Vape,CBD Only,CBD,1,"cbd, vape cartridge, vapes",https://thehempcollect.com/products/live-cbd-uncut-vape-cartridge-pineapple-kush-indica-1g
8592251617479,The Hemp Collect,thehempcollect.com,"Live CBD Uncut Vape Cartridge, Sour Pineapple (Hybrid), 1g",Vape Cartridge,20.00,,Vape,CBD Only,CBD,1,"cbd, vape cartridge, vapes",https://thehempcollect.com/products/live-cbd-uncut-vape-cartridge-sour-pineapple-hybrid-1g
8592251551943,The Hemp Collect,thehempcollect.com,"Live CBD Uncut Vape Cartridge, Hawaiian Haze (Sativa), 1g",Vape Cartridge,20.00,,Vape,CBD Only,CBD,1,"cbd, vape cartridge, vapes",https://thehempcollect.com/products/live-cbd-uncut-vape-cartridge-hawaiian-haze-sativa-1g
8583483130055,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Gelonade (Sativa) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"daytrip, liquid diamonds, pod, pod kit, pod vapes, sativa, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-gelonade-sativa-2g
8583480770759,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Tropicana Cookies (Sativa) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"daytrip, liquid diamonds, pod kit, pod vapes, sativa, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-tropicana-cookies-sativa-2g
8583493910727,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Watermelon Z (Indica) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"indica, knockout, liquid diamonds, pod kit, pod vapes, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-watermelon-z-indica-2g
8583490109639,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Cherry Pie (Hybrid) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"anytime, hybrid, liquid diamonds, pod kit, pod vapes, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-cherry-pie-hybrid-2g
8583486210247,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Blueberry Diesel (Hybrid) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"anytime, hybrid, liquid diamonds, pod kit, pod vapes, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-blueberry-diesel-hybrid-2g
8583507214535,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Mango Tango (Indica) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"indica, knockout, liquid diamonds, pod kit, pod vapes, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-mango-tango-indica-2g
8583496007879,The Hemp Collect,thehempcollect.com,Liquid Diamonds Pod Kit: Permanent Marker (Indica) 2g,Pod Starter Kit,39.99,,Vape,THC-A,THC-A,1,"indica, knockout, liquid diamonds, pod kit, pod vapes, thca",https://thehempcollect.com/products/liquid-diamonds-pod-kit-permanent-marker-hybrid-2g
8343363616967,The Hemp Collect,thehempcollect.com,Live THC Blend Vape Cartridge: Garlotti 2g,Vape Cartridge,20.00,,Vape,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-vape-cartridge-garlotti-2g
8343363518663,The Hemp Collect,thehempcollect.com,Live THC Blend Vape Cartridge: Sour Tangie 2g,Vape Cartridge,20.00,,Vape,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-vape-cartridge-sour-tangie-2g
8343363453127,The Hemp Collect,thehempcollect.com,Live THC Blend Vape Cartridge: Lemon Diesel 2g,Vape Cartridge,20.00,,Vape,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-vape-cartridge-lemon-diesel-2g
8343363846343,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Garlotti 3g,Pod Starter Kit,40.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-starter-kit-garlotti-3g
8343363780807,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Sour Tangie 3g,Pod Starter Kit,40.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-starter-kit-sour-tangie-3g
8343363715271,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Lemon Diesel 3g,Pod Starter Kit,40.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-starter-kit-lemon-diesel-3g
8343364239559,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Refill: Garlotti 3g,Pod Refill,25.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-refill-garlotti-3g
8343364108487,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Refill: Sour Tangie 3g,Pod Refill,25.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-refill-sour-tangie-3g
8343363944647,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Refill: Lemon Diesel 3g,Pod Refill,25.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-refill-lemon-diesel-3g
8563862110407,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Blue Cookies 3g,Pod Starter Kit,40.00,,Edible,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-kit-blue-cookies-3g
8563862077639,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Forbidden Fruit 3g,Pod Starter Kit,40.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-kit-forbidden-fruit-3g
8563862044871,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Starter Kit: Pineapple Haze 3g,Pod Starter Kit,40.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-kit-pineapple-haze-3g
8563862241479,The Hemp Collect,thehempcollect.com,Live THC Blend Vape Cartridge: Pineapple Haze 2g,Vape Cartridge,20.00,,Vape,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-vape-cartridge-pineapple-haze-2g
8563862208711,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Refill: Blue Cookies 3g,Pod Refill,25.00,,Edible,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-refill-blue-cookies-3g
8563862175943,The Hemp Collect,thehempcollect.com,Live THC Blend Pod Refill: Forbidden Fruit 3g,Pod Refill,25.00,,Other,Delta-8,"Delta-8 THC, THC-P",1,,https://thehempcollect.com/products/live-thc-blend-pod-refill-forbidden-fruit-3g
